path,mos
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_59\random_downsample\level2.pth,0.98393
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_57\OctreeCom\level2.pth,0.87454
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_127\impulse_noise\level7.pth,0.50669
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_109\gridAverage_downsample\level1.pth,0.98694
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_81\index_noise\level3.pth,0.88639
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_57\OctreeCom\level4.pth,0.88826
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_123\gaussian_noise\level6.pth,0.61776
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\random_downsample\level5.pth,0.96585
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_3\gridAverage_downsample\level4.pth,0.96458
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_144\index_noise\level9.pth,0.66303
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_13\gridAverage_downsample\level8.pth,0.93701
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_68\OctreeCom\raw_model_68.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_106\uniform_noise\level2.pth,0.49256
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_75\uniform_noise\level8.pth,0.35854
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_133\uniform_noise\level4.pth,0.41036
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\uniform_noise\level9.pth,0.36995
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_122\impulse_noise\level4.pth,0.63876
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_123\OctreeCom\raw_model_123.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_97\random_downsample\level4.pth,0.85815
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_124\gaussian_noise\level4.pth,0.8488
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_9\OctreeCom\level9.pth,0.82232
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_80\uniform_noise\raw_model_80.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_24\gridAverage_downsample\level1.pth,0.98117
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_52\gridAverage_downsample\level7.pth,0.95752
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_121\gridAverage_downsample\level7.pth,0.92446
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_78\uniform_noise\level9.pth,0.36727
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_48\uniform_noise\level9.pth,0.35886
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_79\random_downsample\raw_model_79.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_21\OctreeCom\raw_model_21.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_51\random_downsample\level3.pth,0.9737
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_69\random_downsample\level6.pth,0.93694
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_35\impulse_noise\level5.pth,0.69151
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_64\uniform_noise\raw_model_64.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_19\gaussian_noise\level5.pth,0.76989
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_63\gridAverage_downsample\raw_model_63.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_101\gaussian_noise\level6.pth,0.64267
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_50\random_downsample\level4.pth,0.96199
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_19\index_noise\level8.pth,0.6915
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_79\gridAverage_downsample\level5.pth,0.98051
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_56\gridAverage_downsample\level8.pth,0.93818
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_48\gridAverage_downsample\level4.pth,0.96428
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_3\index_noise\raw_model_3.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\impulse_noise\level2.pth,0.69558
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_32\gridAverage_downsample\level2.pth,0.97878
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_29\gridAverage_downsample\level3.pth,0.97887
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_96\random_downsample\level6.pth,0.80299
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_123\OctreeCom\level9.pth,0.63513
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_98\random_downsample\level2.pth,0.85222
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_81\gridAverage_downsample\level2.pth,0.98292
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_105\gridAverage_downsample\level1.pth,0.97867
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_52\gridAverage_downsample\raw_model_52.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_148\random_downsample\level7.pth,0.83708
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_100\gridAverage_downsample\level10.pth,0.78791
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_96\random_downsample\level1.pth,0.88989
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_65\random_downsample\level10.pth,0.91137
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_142\gaussian_noise\level4.pth,0.75144
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_3\gaussian_noise\level6.pth,0.70292
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_126\uniform_noise\level5.pth,0.37753
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_11\gridAverage_downsample\level9.pth,0.95537
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_120\uniform_noise\level6.pth,0.36
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_99\OctreeCom\level2.pth,0.73791
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_109\gaussian_noise\level6.pth,0.74518
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_134\gaussian_noise\level10.pth,0.59513
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_93\impulse_noise\level9.pth,0.70292
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_85\index_noise\level9.pth,0.65268
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_38\impulse_noise\level6.pth,0.73812
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_63\index_noise\level7.pth,0.7055
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_103\index_noise\level4.pth,0.85869
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_81\gridAverage_downsample\level4.pth,0.97679
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_14\random_downsample\level8.pth,0.96515
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_16\gaussian_noise\level9.pth,0.57962
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_76\gridAverage_downsample\level2.pth,0.98823
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_113\gridAverage_downsample\raw_model_113.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_70\gaussian_noise\level1.pth,0.94838
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_99\gridAverage_downsample\level4.pth,0.85953
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_89\impulse_noise\level6.pth,0.67774
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_26\random_downsample\level10.pth,0.93113
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_17\OctreeCom\level8.pth,0.8392
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_82\index_noise\level3.pth,0.89785
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_31\index_noise\level8.pth,0.67935
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_104\random_downsample\level7.pth,0.94854
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_52\random_downsample\level7.pth,0.94871
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_5\uniform_noise\level2.pth,0.44967
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_34\uniform_noise\level3.pth,0.41998
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_142\random_downsample\level8.pth,0.77271
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_41\OctreeCom\level3.pth,0.96406
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_102\random_downsample\level5.pth,0.9494
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_8\gridAverage_downsample\level10.pth,0.8736
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_82\OctreeCom\level8.pth,0.92867
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_67\index_noise\level1.pth,0.95099
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_21\uniform_noise\level3.pth,0.41663
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_135\random_downsample\level5.pth,0.9276
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_102\random_downsample\level3.pth,0.96223
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_40\index_noise\level6.pth,0.77151
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_142\gaussian_noise\level3.pth,0.79837
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_51\gaussian_noise\level7.pth,0.65399
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_83\random_downsample\level2.pth,0.98457
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_88\uniform_noise\level6.pth,0.36732
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_6\index_noise\level2.pth,0.91797
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_103\random_downsample\level7.pth,0.95759
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_136\uniform_noise\level3.pth,0.40858
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_149\random_downsample\level10.pth,0.93335
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_53\gaussian_noise\level5.pth,0.79085
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_139\gridAverage_downsample\level2.pth,0.84948
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_91\impulse_noise\level10.pth,0.78077
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_58\uniform_noise\level5.pth,0.37968
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_38\uniform_noise\level7.pth,0.36289
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_56\random_downsample\level4.pth,0.96013
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_69\gaussian_noise\raw_model_69.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\gaussian_noise\level1.pth,0.87399
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_1\gaussian_noise\raw_model_1.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_53\gaussian_noise\level7.pth,0.68596
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_37\uniform_noise\level2.pth,0.46005
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_99\impulse_noise\raw_model_99.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_14\index_noise\level6.pth,0.76161
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_82\OctreeCom\level9.pth,0.93093
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_57\impulse_noise\level10.pth,0.7724
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_64\impulse_noise\level9.pth,0.69482
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_129\gridAverage_downsample\level7.pth,0.95953
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_90\uniform_noise\level3.pth,0.39161
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_45\random_downsample\level7.pth,0.97652
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_2\index_noise\level10.pth,0.63206
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_23\gaussian_noise\level5.pth,0.77147
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_1\gaussian_noise\level2.pth,0.90181
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_31\uniform_noise\level1.pth,0.60047
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_80\impulse_noise\level9.pth,0.81921
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_46\OctreeCom\level2.pth,0.87181
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_93\index_noise\level2.pth,0.92358
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_56\gaussian_noise\level2.pth,0.90535
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_129\index_noise\level6.pth,0.77832
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_123\OctreeCom\level2.pth,0.71534
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_32\index_noise\level2.pth,0.91923
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_138\OctreeCom\level2.pth,0.72881
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_121\gaussian_noise\level6.pth,0.68836
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_65\impulse_noise\level3.pth,0.71474
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_128\impulse_noise\level9.pth,0.73946
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_28\uniform_noise\level5.pth,0.36449
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_147\gaussian_noise\level9.pth,0.59059
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_65\gridAverage_downsample\level4.pth,0.96261
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_14\gaussian_noise\level1.pth,0.94657
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_103\random_downsample\raw_model_103.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\impulse_noise\level1.pth,0.73987
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_110\OctreeCom\level4.pth,0.61824
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_108\index_noise\level6.pth,0.71143
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_4\gaussian_noise\level4.pth,0.80911
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_23\OctreeCom\level10.pth,0.79485
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_2\random_downsample\level4.pth,0.96535
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_95\gaussian_noise\level9.pth,0.56305
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_148\index_noise\level10.pth,0.59849
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_17\random_downsample\level2.pth,0.98715
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\gaussian_noise\level4.pth,0.79987
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_78\gridAverage_downsample\level4.pth,0.94851
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_71\impulse_noise\level9.pth,0.81045
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_19\index_noise\level1.pth,0.95162
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_73\gridAverage_downsample\raw_model_73.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_68\random_downsample\level6.pth,0.95044
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_102\gridAverage_downsample\level1.pth,0.98574
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_22\OctreeCom\level3.pth,0.92402
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_71\gaussian_noise\level5.pth,0.77913
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_143\uniform_noise\raw_model_143.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\gaussian_noise\level10.pth,0.5397
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_92\gaussian_noise\raw_model_92.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\OctreeCom\level10.pth,0.81078
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_53\index_noise\level9.pth,0.67486
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_144\gaussian_noise\level10.pth,0.57558
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_142\index_noise\level5.pth,0.72973
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_119\impulse_noise\level6.pth,0.75625
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_143\gridAverage_downsample\level8.pth,0.98946
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_123\gridAverage_downsample\level2.pth,0.89958
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_15\random_downsample\level2.pth,0.97549
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_123\random_downsample\level3.pth,0.81652
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\index_noise\level6.pth,0.73065
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_81\impulse_noise\level2.pth,0.76075
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_18\OctreeCom\level8.pth,0.95805
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_54\index_noise\level6.pth,0.75592
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_9\OctreeCom\level10.pth,0.82279
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_64\impulse_noise\level3.pth,0.7433
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_65\OctreeCom\level9.pth,0.84369
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_106\OctreeCom\level10.pth,0.79243
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_127\uniform_noise\level3.pth,0.3982
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_143\uniform_noise\level1.pth,0.66592
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_95\OctreeCom\level10.pth,0.8805
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_31\uniform_noise\level7.pth,0.36229
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_24\uniform_noise\raw_model_24.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_135\index_noise\level1.pth,0.95058
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_53\uniform_noise\level10.pth,0.36832
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_5\gridAverage_downsample\level3.pth,0.9422
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_55\uniform_noise\level7.pth,0.36849
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_73\index_noise\level7.pth,0.73023
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_140\gaussian_noise\level1.pth,0.90076
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_117\uniform_noise\level6.pth,0.36957
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_119\impulse_noise\raw_model_119.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_100\gridAverage_downsample\level7.pth,0.81032
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_78\gridAverage_downsample\level6.pth,0.95112
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_109\uniform_noise\level6.pth,0.38313
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_74\index_noise\level1.pth,0.94739
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_90\index_noise\level6.pth,0.7427
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_84\gaussian_noise\level1.pth,0.95091
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_30\random_downsample\level10.pth,0.92256
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_94\impulse_noise\level4.pth,0.73775
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_59\OctreeCom\level7.pth,0.85357
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_148\OctreeCom\level1.pth,0.74202
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_54\index_noise\level3.pth,0.88354
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_82\uniform_noise\level7.pth,0.36253
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_26\gridAverage_downsample\raw_model_26.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_117\uniform_noise\level1.pth,0.5613
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_113\gaussian_noise\level10.pth,0.59576
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_20\impulse_noise\level10.pth,0.85742
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_103\gaussian_noise\level5.pth,0.79294
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_104\uniform_noise\level2.pth,0.47356
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_99\gridAverage_downsample\level1.pth,0.92092
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_91\index_noise\raw_model_91.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_31\uniform_noise\level8.pth,0.36445
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_130\gaussian_noise\level2.pth,0.92132
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_51\impulse_noise\level9.pth,0.83292
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_110\index_noise\level2.pth,0.88898
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_127\OctreeCom\level2.pth,0.5986
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_143\gridAverage_downsample\level4.pth,0.99258
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_54\index_noise\raw_model_54.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_133\impulse_noise\level9.pth,0.62858
