path,mos
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\impulse_noise\raw_model_114.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\impulse_noise\level1.pth,0.68048
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\impulse_noise\level2.pth,0.61633
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\impulse_noise\level3.pth,0.60714
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\impulse_noise\level4.pth,0.60734
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\impulse_noise\level5.pth,0.6018
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\impulse_noise\level6.pth,0.60344
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\impulse_noise\level7.pth,0.60851
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\impulse_noise\level8.pth,0.60832
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\impulse_noise\level9.pth,0.61481
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\impulse_noise\level10.pth,0.60757
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\index_noise\raw_model_114.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\index_noise\level1.pth,0.88142
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\index_noise\level2.pth,0.82174
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\index_noise\level3.pth,0.77432
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\index_noise\level4.pth,0.73574
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\index_noise\level5.pth,0.69579
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\index_noise\level6.pth,0.66158
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\index_noise\level7.pth,0.62767
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\index_noise\level8.pth,0.60422
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\index_noise\level9.pth,0.57633
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\index_noise\level10.pth,0.55193
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\OctreeCom\raw_model_114.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\OctreeCom\level1.pth,0.65169
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\OctreeCom\level2.pth,0.71992
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\OctreeCom\level3.pth,0.71728
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\OctreeCom\level4.pth,0.64104
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\OctreeCom\level5.pth,0.68718
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\OctreeCom\level6.pth,0.69676
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\OctreeCom\level7.pth,0.56659
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\OctreeCom\level8.pth,0.67157
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\OctreeCom\level9.pth,0.6695
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\OctreeCom\level10.pth,0.57514
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\random_downsample\raw_model_114.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\random_downsample\level1.pth,0.88412
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\random_downsample\level2.pth,0.85317
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\random_downsample\level3.pth,0.82387
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\random_downsample\level4.pth,0.8018
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\random_downsample\level5.pth,0.78271
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\random_downsample\level6.pth,0.76401
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\random_downsample\level7.pth,0.75007
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\random_downsample\level8.pth,0.73087
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\random_downsample\level9.pth,0.71959
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\random_downsample\level10.pth,0.71316
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\uniform_noise\raw_model_114.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\uniform_noise\level1.pth,0.54919
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\uniform_noise\level2.pth,0.43254
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\uniform_noise\level3.pth,0.39582
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\uniform_noise\level4.pth,0.38302
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\uniform_noise\level5.pth,0.37324
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\uniform_noise\level6.pth,0.36622
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\uniform_noise\level7.pth,0.36418
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\uniform_noise\level8.pth,0.36047
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\uniform_noise\level9.pth,0.36162
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\uniform_noise\level10.pth,0.36454
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\gaussian_noise\raw_model_115.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\gaussian_noise\level1.pth,0.91652
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\gaussian_noise\level2.pth,0.86978
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\gaussian_noise\level3.pth,0.83004
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\gaussian_noise\level4.pth,0.78223
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\gaussian_noise\level5.pth,0.73231
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\gaussian_noise\level6.pth,0.68442
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\gaussian_noise\level7.pth,0.63717
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\gaussian_noise\level8.pth,0.60041
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\gaussian_noise\level9.pth,0.56392
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\gaussian_noise\level10.pth,0.5397
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\gridAverage_downsample\raw_model_115.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\gridAverage_downsample\level1.pth,0.93987
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\gridAverage_downsample\level2.pth,0.923
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\gridAverage_downsample\level3.pth,0.90224
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\gridAverage_downsample\level4.pth,0.89049
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\gridAverage_downsample\level5.pth,0.87964
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\gridAverage_downsample\level6.pth,0.87318
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\gridAverage_downsample\level7.pth,0.86464
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\gridAverage_downsample\level8.pth,0.85622
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\gridAverage_downsample\level9.pth,0.84827
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\gridAverage_downsample\level10.pth,0.84137
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\impulse_noise\raw_model_115.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\impulse_noise\level1.pth,0.73987
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\impulse_noise\level2.pth,0.65672
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\impulse_noise\level3.pth,0.64911
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\impulse_noise\level4.pth,0.6433
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\impulse_noise\level5.pth,0.64399
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\impulse_noise\level6.pth,0.64398
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\impulse_noise\level7.pth,0.65066
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\impulse_noise\level8.pth,0.65547
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\impulse_noise\level9.pth,0.66097
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\impulse_noise\level10.pth,0.66762
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\index_noise\raw_model_115.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\index_noise\level1.pth,0.91989
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\index_noise\level2.pth,0.87703
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\index_noise\level3.pth,0.83917
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\index_noise\level4.pth,0.7983
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\index_noise\level5.pth,0.75662
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\index_noise\level6.pth,0.73065
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\index_noise\level7.pth,0.68844
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\index_noise\level8.pth,0.65763
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\index_noise\level9.pth,0.62525
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\index_noise\level10.pth,0.59808
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\OctreeCom\raw_model_115.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\OctreeCom\level1.pth,0.75426
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\OctreeCom\level2.pth,0.7579
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\OctreeCom\level3.pth,0.75953
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\OctreeCom\level4.pth,0.73168
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\OctreeCom\level5.pth,0.70361
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\OctreeCom\level6.pth,0.71585
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\OctreeCom\level7.pth,0.67686
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\OctreeCom\level8.pth,0.71307
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\OctreeCom\level9.pth,0.69734
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\OctreeCom\level10.pth,0.66374
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\random_downsample\raw_model_115.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\random_downsample\level1.pth,0.93429
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\random_downsample\level2.pth,0.91524
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\random_downsample\level3.pth,0.89761
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\random_downsample\level4.pth,0.88002
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\random_downsample\level5.pth,0.86851
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\random_downsample\level6.pth,0.85631
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\random_downsample\level7.pth,0.84428
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\random_downsample\level8.pth,0.82783
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\random_downsample\level9.pth,0.81301
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\random_downsample\level10.pth,0.79754
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\uniform_noise\raw_model_115.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\uniform_noise\level1.pth,0.60525
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\uniform_noise\level2.pth,0.45764
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\uniform_noise\level3.pth,0.40623
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\uniform_noise\level4.pth,0.38427
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\uniform_noise\level5.pth,0.3775
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\uniform_noise\level6.pth,0.36728
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\uniform_noise\level7.pth,0.36466
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\uniform_noise\level8.pth,0.36466
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\uniform_noise\level9.pth,0.36305
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\uniform_noise\level10.pth,0.36155
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\gaussian_noise\raw_model_116.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\gaussian_noise\level1.pth,0.93313
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\gaussian_noise\level2.pth,0.89213
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\gaussian_noise\level3.pth,0.8512
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\gaussian_noise\level4.pth,0.79987
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\gaussian_noise\level5.pth,0.74871
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\gaussian_noise\level6.pth,0.69647
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\gaussian_noise\level7.pth,0.6447
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\gaussian_noise\level8.pth,0.6027
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\gaussian_noise\level9.pth,0.56187
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\gaussian_noise\level10.pth,0.5354
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\gridAverage_downsample\raw_model_116.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\gridAverage_downsample\level1.pth,0.96216
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\gridAverage_downsample\level2.pth,0.95114
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\gridAverage_downsample\level3.pth,0.93349
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\gridAverage_downsample\level4.pth,0.92682
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\gridAverage_downsample\level5.pth,0.91685
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\gridAverage_downsample\level6.pth,0.90929
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\gridAverage_downsample\level7.pth,0.89307
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\gridAverage_downsample\level8.pth,0.87944
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\gridAverage_downsample\level9.pth,0.88318
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\gridAverage_downsample\level10.pth,0.87082
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\impulse_noise\raw_model_116.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\impulse_noise\level1.pth,0.7667
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\impulse_noise\level2.pth,0.69414
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\impulse_noise\level3.pth,0.69339
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\impulse_noise\level4.pth,0.68999
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\impulse_noise\level5.pth,0.69507
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\impulse_noise\level6.pth,0.70106
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\impulse_noise\level7.pth,0.70732
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\impulse_noise\level8.pth,0.71603
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\impulse_noise\level9.pth,0.71857
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\impulse_noise\level10.pth,0.72245
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\index_noise\raw_model_116.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\index_noise\level1.pth,0.93706
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\index_noise\level2.pth,0.89868
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\index_noise\level3.pth,0.85963
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\index_noise\level4.pth,0.82202
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\index_noise\level5.pth,0.78693
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\index_noise\level6.pth,0.74475
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\index_noise\level7.pth,0.70491
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\index_noise\level8.pth,0.66986
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\index_noise\level9.pth,0.63652
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\index_noise\level10.pth,0.60885
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\OctreeCom\raw_model_116.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\OctreeCom\level1.pth,0.81878
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\OctreeCom\level2.pth,0.77927
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\OctreeCom\level3.pth,0.78599
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\OctreeCom\level4.pth,0.74607
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\OctreeCom\level5.pth,0.76418
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\OctreeCom\level6.pth,0.7774
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\OctreeCom\level7.pth,0.71964
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\OctreeCom\level8.pth,0.74374
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\OctreeCom\level9.pth,0.74749
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\OctreeCom\level10.pth,0.72366
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\random_downsample\raw_model_116.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\random_downsample\level1.pth,0.95752
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\random_downsample\level2.pth,0.94366
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\random_downsample\level3.pth,0.93286
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\random_downsample\level4.pth,0.92205
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\random_downsample\level5.pth,0.91125
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\random_downsample\level6.pth,0.9025
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\random_downsample\level7.pth,0.88896
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\random_downsample\level8.pth,0.87542
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\random_downsample\level9.pth,0.8602
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\random_downsample\level10.pth,0.8452
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\uniform_noise\raw_model_116.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\uniform_noise\level1.pth,0.60628
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\uniform_noise\level2.pth,0.45252
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\uniform_noise\level3.pth,0.4021
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\uniform_noise\level4.pth,0.3818
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\uniform_noise\level5.pth,0.37039
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\uniform_noise\level6.pth,0.36741
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\uniform_noise\level7.pth,0.36061
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\uniform_noise\level8.pth,0.36437
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\uniform_noise\level9.pth,0.36995
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\uniform_noise\level10.pth,0.36065
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_117\gaussian_noise\raw_model_117.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_117\gaussian_noise\level1.pth,0.88619
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_117\gaussian_noise\level2.pth,0.8302
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_117\gaussian_noise\level3.pth,0.78059
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_117\gaussian_noise\level4.pth,0.72985
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_117\gaussian_noise\level5.pth,0.68472
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_117\gaussian_noise\level6.pth,0.63563
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_117\gaussian_noise\level7.pth,0.59157
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_117\gaussian_noise\level8.pth,0.55312
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_117\gaussian_noise\level9.pth,0.52292
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_117\gaussian_noise\level10.pth,0.49837
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_117\gridAverage_downsample\raw_model_117.pth,1.0
