ply_file_path,feature_vector_path,type,reference_model,level
/workspace/datasets/or150PStanford_data5_v2/raw_model_143/noise2/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_143/noise2/level5.npy,UN,raw_model_143,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_143/noise3/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_143/noise3/level1.npy,IN,raw_model_143,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_143/noise3/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_143/noise3/level2.npy,IN,raw_model_143,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_143/noise3/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_143/noise3/level3.npy,IN,raw_model_143,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_143/noise3/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_143/noise3/level4.npy,IN,raw_model_143,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_143/noise3/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_143/noise3/level5.npy,IN,raw_model_143,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_143/noise4/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_143/noise4/level1.npy,EN,raw_model_143,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_143/noise4/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_143/noise4/level2.npy,EN,raw_model_143,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_143/noise4/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_143/noise4/level3.npy,EN,raw_model_143,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_143/noise4/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_143/noise4/level4.npy,EN,raw_model_143,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_143/noise4/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_143/noise4/level5.npy,EN,raw_model_143,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_143/sd/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_143/sd/level1.npy,SD,raw_model_143,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_143/sd/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_143/sd/level2.npy,SD,raw_model_143,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_143/sd/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_143/sd/level3.npy,SD,raw_model_143,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_143/sd/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_143/sd/level4.npy,SD,raw_model_143,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_143/sd/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_143/sd/level5.npy,SD,raw_model_143,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_35/raw_model_35.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_35/raw_model_35_GT.npy,GT,raw_model_35,0
/workspace/datasets/or150PStanford_data5_v2/raw_model_35/noise1/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_35/noise1/level1.npy,GN,raw_model_35,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_35/noise1/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_35/noise1/level2.npy,GN,raw_model_35,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_35/noise1/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_35/noise1/level3.npy,GN,raw_model_35,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_35/noise1/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_35/noise1/level4.npy,GN,raw_model_35,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_35/noise1/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_35/noise1/level5.npy,GN,raw_model_35,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_35/noise2/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_35/noise2/level1.npy,UN,raw_model_35,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_35/noise2/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_35/noise2/level2.npy,UN,raw_model_35,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_35/noise2/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_35/noise2/level3.npy,UN,raw_model_35,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_35/noise2/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_35/noise2/level4.npy,UN,raw_model_35,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_35/noise2/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_35/noise2/level5.npy,UN,raw_model_35,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_35/noise3/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_35/noise3/level1.npy,IN,raw_model_35,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_35/noise3/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_35/noise3/level2.npy,IN,raw_model_35,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_35/noise3/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_35/noise3/level3.npy,IN,raw_model_35,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_35/noise3/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_35/noise3/level4.npy,IN,raw_model_35,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_35/noise3/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_35/noise3/level5.npy,IN,raw_model_35,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_35/noise4/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_35/noise4/level1.npy,EN,raw_model_35,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_35/noise4/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_35/noise4/level2.npy,EN,raw_model_35,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_35/noise4/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_35/noise4/level3.npy,EN,raw_model_35,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_35/noise4/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_35/noise4/level4.npy,EN,raw_model_35,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_35/noise4/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_35/noise4/level5.npy,EN,raw_model_35,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_35/sd/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_35/sd/level1.npy,SD,raw_model_35,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_35/sd/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_35/sd/level2.npy,SD,raw_model_35,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_35/sd/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_35/sd/level3.npy,SD,raw_model_35,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_35/sd/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_35/sd/level4.npy,SD,raw_model_35,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_35/sd/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_35/sd/level5.npy,SD,raw_model_35,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_92/raw_model_92.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_92/raw_model_92_GT.npy,GT,raw_model_92,0
/workspace/datasets/or150PStanford_data5_v2/raw_model_92/noise1/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_92/noise1/level1.npy,GN,raw_model_92,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_92/noise1/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_92/noise1/level2.npy,GN,raw_model_92,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_92/noise1/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_92/noise1/level3.npy,GN,raw_model_92,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_92/noise1/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_92/noise1/level4.npy,GN,raw_model_92,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_92/noise1/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_92/noise1/level5.npy,GN,raw_model_92,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_92/noise2/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_92/noise2/level1.npy,UN,raw_model_92,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_92/noise2/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_92/noise2/level2.npy,UN,raw_model_92,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_92/noise2/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_92/noise2/level3.npy,UN,raw_model_92,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_92/noise2/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_92/noise2/level4.npy,UN,raw_model_92,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_92/noise2/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_92/noise2/level5.npy,UN,raw_model_92,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_92/noise3/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_92/noise3/level1.npy,IN,raw_model_92,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_92/noise3/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_92/noise3/level2.npy,IN,raw_model_92,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_92/noise3/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_92/noise3/level3.npy,IN,raw_model_92,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_92/noise3/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_92/noise3/level4.npy,IN,raw_model_92,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_92/noise3/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_92/noise3/level5.npy,IN,raw_model_92,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_92/noise4/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_92/noise4/level1.npy,EN,raw_model_92,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_92/noise4/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_92/noise4/level2.npy,EN,raw_model_92,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_92/noise4/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_92/noise4/level3.npy,EN,raw_model_92,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_92/noise4/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_92/noise4/level4.npy,EN,raw_model_92,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_92/noise4/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_92/noise4/level5.npy,EN,raw_model_92,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_92/sd/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_92/sd/level1.npy,SD,raw_model_92,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_92/sd/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_92/sd/level2.npy,SD,raw_model_92,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_92/sd/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_92/sd/level3.npy,SD,raw_model_92,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_92/sd/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_92/sd/level4.npy,SD,raw_model_92,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_92/sd/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_92/sd/level5.npy,SD,raw_model_92,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_31/raw_model_31.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_31/raw_model_31_GT.npy,GT,raw_model_31,0
/workspace/datasets/or150PStanford_data5_v2/raw_model_31/noise1/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_31/noise1/level1.npy,GN,raw_model_31,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_31/noise1/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_31/noise1/level2.npy,GN,raw_model_31,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_31/noise1/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_31/noise1/level3.npy,GN,raw_model_31,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_31/noise1/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_31/noise1/level4.npy,GN,raw_model_31,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_31/noise1/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_31/noise1/level5.npy,GN,raw_model_31,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_31/noise2/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_31/noise2/level1.npy,UN,raw_model_31,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_31/noise2/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_31/noise2/level2.npy,UN,raw_model_31,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_31/noise2/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_31/noise2/level3.npy,UN,raw_model_31,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_31/noise2/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_31/noise2/level4.npy,UN,raw_model_31,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_31/noise2/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_31/noise2/level5.npy,UN,raw_model_31,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_31/noise3/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_31/noise3/level1.npy,IN,raw_model_31,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_31/noise3/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_31/noise3/level2.npy,IN,raw_model_31,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_31/noise3/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_31/noise3/level3.npy,IN,raw_model_31,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_31/noise3/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_31/noise3/level4.npy,IN,raw_model_31,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_31/noise3/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_31/noise3/level5.npy,IN,raw_model_31,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_31/noise4/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_31/noise4/level1.npy,EN,raw_model_31,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_31/noise4/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_31/noise4/level2.npy,EN,raw_model_31,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_31/noise4/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_31/noise4/level3.npy,EN,raw_model_31,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_31/noise4/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_31/noise4/level4.npy,EN,raw_model_31,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_31/noise4/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_31/noise4/level5.npy,EN,raw_model_31,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_31/sd/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_31/sd/level1.npy,SD,raw_model_31,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_31/sd/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_31/sd/level2.npy,SD,raw_model_31,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_31/sd/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_31/sd/level3.npy,SD,raw_model_31,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_31/sd/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_31/sd/level4.npy,SD,raw_model_31,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_31/sd/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_31/sd/level5.npy,SD,raw_model_31,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_18/raw_model_18.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_18/raw_model_18_GT.npy,GT,raw_model_18,0
/workspace/datasets/or150PStanford_data5_v2/raw_model_18/noise1/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_18/noise1/level1.npy,GN,raw_model_18,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_18/noise1/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_18/noise1/level2.npy,GN,raw_model_18,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_18/noise1/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_18/noise1/level3.npy,GN,raw_model_18,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_18/noise1/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_18/noise1/level4.npy,GN,raw_model_18,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_18/noise1/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_18/noise1/level5.npy,GN,raw_model_18,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_18/noise2/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_18/noise2/level1.npy,UN,raw_model_18,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_18/noise2/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_18/noise2/level2.npy,UN,raw_model_18,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_18/noise2/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_18/noise2/level3.npy,UN,raw_model_18,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_18/noise2/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_18/noise2/level4.npy,UN,raw_model_18,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_18/noise2/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_18/noise2/level5.npy,UN,raw_model_18,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_18/noise3/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_18/noise3/level1.npy,IN,raw_model_18,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_18/noise3/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_18/noise3/level2.npy,IN,raw_model_18,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_18/noise3/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_18/noise3/level3.npy,IN,raw_model_18,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_18/noise3/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_18/noise3/level4.npy,IN,raw_model_18,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_18/noise3/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_18/noise3/level5.npy,IN,raw_model_18,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_18/noise4/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_18/noise4/level1.npy,EN,raw_model_18,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_18/noise4/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_18/noise4/level2.npy,EN,raw_model_18,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_18/noise4/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_18/noise4/level3.npy,EN,raw_model_18,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_18/noise4/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_18/noise4/level4.npy,EN,raw_model_18,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_18/noise4/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_18/noise4/level5.npy,EN,raw_model_18,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_18/sd/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_18/sd/level1.npy,SD,raw_model_18,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_18/sd/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_18/sd/level2.npy,SD,raw_model_18,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_18/sd/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_18/sd/level3.npy,SD,raw_model_18,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_18/sd/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_18/sd/level4.npy,SD,raw_model_18,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_18/sd/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_18/sd/level5.npy,SD,raw_model_18,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_61/raw_model_61.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_61/raw_model_61_GT.npy,GT,raw_model_61,0
/workspace/datasets/or150PStanford_data5_v2/raw_model_61/noise1/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_61/noise1/level1.npy,GN,raw_model_61,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_61/noise1/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_61/noise1/level2.npy,GN,raw_model_61,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_61/noise1/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_61/noise1/level3.npy,GN,raw_model_61,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_61/noise1/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_61/noise1/level4.npy,GN,raw_model_61,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_61/noise1/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_61/noise1/level5.npy,GN,raw_model_61,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_61/noise2/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_61/noise2/level1.npy,UN,raw_model_61,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_61/noise2/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_61/noise2/level2.npy,UN,raw_model_61,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_61/noise2/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_61/noise2/level3.npy,UN,raw_model_61,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_61/noise2/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_61/noise2/level4.npy,UN,raw_model_61,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_61/noise2/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_61/noise2/level5.npy,UN,raw_model_61,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_61/noise3/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_61/noise3/level1.npy,IN,raw_model_61,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_61/noise3/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_61/noise3/level2.npy,IN,raw_model_61,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_61/noise3/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_61/noise3/level3.npy,IN,raw_model_61,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_61/noise3/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_61/noise3/level4.npy,IN,raw_model_61,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_61/noise3/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_61/noise3/level5.npy,IN,raw_model_61,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_61/noise4/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_61/noise4/level1.npy,EN,raw_model_61,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_61/noise4/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_61/noise4/level2.npy,EN,raw_model_61,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_61/noise4/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_61/noise4/level3.npy,EN,raw_model_61,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_61/noise4/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_61/noise4/level4.npy,EN,raw_model_61,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_61/noise4/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_61/noise4/level5.npy,EN,raw_model_61,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_61/sd/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_61/sd/level1.npy,SD,raw_model_61,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_61/sd/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_61/sd/level2.npy,SD,raw_model_61,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_61/sd/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_61/sd/level3.npy,SD,raw_model_61,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_61/sd/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_61/sd/level4.npy,SD,raw_model_61,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_61/sd/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_61/sd/level5.npy,SD,raw_model_61,5
